op name, kernel name, queue duration (ms), submit duration (ms), exec duration (ms), global size, local size, output size
ffn_moe_topk-12,kernel_moe_scan,0.150400,0.048200,0.056700,1x0x0,1x0x0,6x196x1x1
ffn_moe_topk-12,kernel_moe_fill,0.140000,0.044700,0.044700,128x32x1,64x1x1,6x196x1x1
ffn_moe_topk-12,kernel_moe_scatter,0.101200,0.044000,0.045400,256x6x1,64x1x1,6x196x1x1
ffn_moe_gate-12,kernel_moe_reorder_b,0.191000,0.052400,0.384200,512x3200x1,256x1x1,1408x6x196x1
ffn_moe_gate-12,kernel_gemm_moe_q4_0_f32_ns,0.232400,0.049600,8.470600,64x22x100,64x1x1,1408x6x196x1
ffn_moe_up-12,kernel_moe_reorder_b,0.137200,7.714700,0.388000,512x3200x1,256x1x1,1408x6x196x1
ffn_moe_up-12,kernel_gemm_moe_q4_0_f32_ns,0.112600,7.470100,8.465000,64x22x100,64x1x1,1408x6x196x1
ffn_moe_swiglu-12,kernel_swiglu,0.111800,15.004400,0.316200,602112x1x1,512x1x1,1408x6x196x1
ffn_moe_down-12,kernel_moe_reorder_b,0.110800,14.891200,0.317700,512x3200x1,256x1x1,2048x6x196x1
ffn_moe_down-12,kernel_gemm_moe_q4_0_f32_ns,0.110200,14.538400,8.461800,64x32x100,64x1x1,2048x6x196x1
ffn_moe_out-12,kernel_moe_combine_f32,0.088400,22.611601,0.204900,512x196x0,64x1x0,2048x196x1x1
ffn_gate-12,kernel_transpose_32_16,0.103200,22.558100,0.090300,512x50x0,1x16x0,2816x196x1x1
ffn_gate-12,kernel_gemm_noshuffle_q4_0_f32,0.111800,22.276699,0.971500,25x704x1,1x128x1,2816x196x1x1
ffn_up-12,kernel_transpose_32_16,0.167800,22.336399,0.082500,512x50x0,1x16x0,2816x196x1x1
ffn_up-12,kernel_gemm_noshuffle_q4_0_f32,0.143000,21.896500,0.971100,25x704x1,1x128x1,2816x196x1x1
ffn_swiglu-12,kernel_swiglu,0.124800,21.922001,0.124400,100352x1x1,512x1x1,2816x196x1x1
ffn_shexp-12,kernel_transpose_32_16,0.115400,21.753201,0.094600,704x50x0,1x16x0,2048x196x1x1
ffn_shexp-12,kernel_gemm_noshuffle_q4_0_f32,0.123800,21.589399,1.050200,25x512x1,1x128x1,2048x196x1x1
ffn_out-12,kernel_add,0.121600,22.289700,0.105300,12544x1x1,64x1x1,2048x196x1x1
l_out-12,kernel_add,0.127200,21.808201,0.105300,12544x1x1,64x1x1,2048x196x1x1
attn_norm-13,kernel_rms_norm_mul,0.216400,21.507799,0.101500,200704x1x1,1024x1x1,2048x196x1x1
q-13,kernel_transpose_32_16,0.112600,21.313400,0.075500,512x50x0,1x16x0,3072x196x1x1
q-13,kernel_gemm_noshuffle_q4_0_f32,0.193200,21.004999,1.044600,25x768x1,1x128x1,3072x196x1x1
q_pe-13,kernel_rope_norm_f32,0.121800,21.527300,0.076500,1024x196x1,64x1x1,64x16x196x1
Qcur-13,kernel_concat_f32,0.178600,21.006901,0.097000,1024x196x1,64x1x1,192x16x196x1
kv_cmpr_pe-13,kernel_transpose_32_16,0.181800,20.315001,0.089800,512x50x0,1x16x0,576x196x1x1
kv_cmpr_pe-13,kernel_gemm_noshuffle_q4_0_f32,0.142400,19.981400,0.469300,25x144x1,1x128x1,576x196x1x1
kv_cmpr-13,kernel_rms_norm_mul,0.137000,19.606400,0.071500,100352x1x1,512x1x1,512x196x1x1
kv-13,kernel_transpose_32_16,0.180200,18.960800,0.053000,128x50x0,1x16x0,4096x196x1x1
kv-13,kernel_gemm_noshuffle_q4_0_f32,0.147600,18.589399,0.370000,25x1024x1,1x128x1,4096x196x1x1
Vcur_cont-13,kernel_cpy_f32_f32,0.144400,18.199699,0.081300,1024x196x1,64x1x1,128x16x196x1
k_pe-13,kernel_rope_norm_f32,0.141800,17.869699,0.046200,64x196x1,64x1x1,64x1x196x1
node_826,kernel_repeat_f32,0.150400,17.435200,0.069900,1024x196x1,64x1x1,64x16x196x1
Kcur-13,kernel_concat_f32,0.145400,16.720100,0.099900,1024x196x1,64x1x1,192x16x196x1
cache_k_l13 (view),kernel_set_rows_f16_i64,0.305800,16.164600,0.089200,200704x1x1,1024x1x1,3072x4096x1x1
cache_v_l13 (view),kernel_set_rows_f16_i64,0.143200,15.658600,0.084500,200704x1x1,1024x1x1,2048x4096x1x1
node_838,flash_attn_blk_f16,0.144000,15.408600,0.092000,16x13x1,0x0x0,128x16x196x1
node_838,flash_attn_f32_f16,0.162000,14.394000,4.740800,208x16x0,16x1x0,128x16x196x1
node_840,kernel_transpose_32_16,0.135600,18.359200,0.078400,512x50x0,1x16x0,2048x196x1x1
node_840,kernel_gemm_noshuffle_q4_0_f32,0.152000,18.058399,0.780800,25x512x1,1x128x1,2048x196x1x1
ffn_inp-13,kernel_add,4.963400,13.074100,0.102200,12544x1x1,64x1x1,2048x196x1x1
ffn_norm-13,kernel_rms_norm_mul,4.447400,13.175200,0.102300,200704x1x1,1024x1x1,2048x196x1x1
ffn_moe_up-13,kernel_moe_reorder_b,0.163800,0.048600,0.399900,512x3200x1,256x1x1,1408x6x196x1
ffn_moe_up-13,kernel_gemm_moe_q4_0_f32_ns,0.110400,0.047500,8.478600,64x22x100,64x1x1,1408x6x196x1
ffn_moe_swiglu-13,kernel_swiglu,0.100400,7.911300,0.315300,602112x1x1,512x1x1,1408x6x196x1
ffn_up-13,kernel_transpose_32_16,0.189600,0.048300,0.106800,512x50x0,1x16x0,2816x196x1x1
ffn_up-13,kernel_gemm_noshuffle_q4_0_f32,0.105600,0.036900,0.970400,25x704x1,1x128x1,2816x196x1x1
ffn_swiglu-13,kernel_swiglu,0.103600,0.572400,0.125500,100352x1x1,512x1x1,2816x196x1x1
ffn_out-13,kernel_add,0.127800,0.110800,0.138800,12544x1x1,64x1x1,2048x196x1x1
l_out-13,kernel_add,0.105800,0.068400,0.107300,12544x1x1,64x1x1,2048x196x1x1
attn_norm-14,kernel_rms_norm_mul,0.130600,0.056900,0.102800,200704x1x1,1024x1x1,2048x196x1x1
q-14,kernel_transpose_32_16,0.098400,0.128100,0.079900,512x50x0,1x16x0,3072x196x1x1
q-14,kernel_gemm_noshuffle_q4_0_f32,0.121800,0.315400,1.043700,25x768x1,1x128x1,3072x196x1x1
q_pe-14,kernel_rope_norm_f32,0.146000,0.733700,0.076600,1024x196x1,64x1x1,64x16x196x1
Qcur-14,kernel_concat_f32,0.122400,0.054400,0.097700,1024x196x1,64x1x1,192x16x196x1
kv_cmpr_pe-14,kernel_transpose_32_16,0.175800,0.073600,0.088000,512x50x0,1x16x0,576x196x1x1
kv_cmpr_pe-14,kernel_gemm_noshuffle_q4_0_f32,0.103000,0.051800,0.468900,25x144x1,1x128x1,576x196x1x1
kv_cmpr-14,kernel_rms_norm_mul,0.116600,0.074200,0.071400,100352x1x1,512x1x1,512x196x1x1
kv-14,kernel_transpose_32_16,0.118600,0.164400,0.054200,128x50x0,1x16x0,4096x196x1x1
kv-14,kernel_gemm_noshuffle_q4_0_f32,0.253600,0.047000,0.370000,25x1024x1,1x128x1,4096x196x1x1
Vcur_cont-14,kernel_cpy_f32_f32,0.099400,0.135200,0.080100,1024x196x1,64x1x1,128x16x196x1
k_pe-14,kernel_rope_norm_f32,0.137000,0.057800,0.046700,64x196x1,64x1x1,64x1x196x1
node_890,kernel_repeat_f32,0.216200,0.069000,0.070600,1024x196x1,64x1x1,64x16x196x1
Kcur-14,kernel_concat_f32,0.120800,0.052600,0.101900,1024x196x1,64x1x1,192x16x196x1
cache_k_l14 (view),kernel_set_rows_f16_i64,0.113400,0.067700,0.089900,200704x1x1,1024x1x1,3072x4096x1x1
cache_v_l14 (view),kernel_set_rows_f16_i64,0.164000,0.044900,0.083900,200704x1x1,1024x1x1,2048x4096x1x1
node_902,flash_attn_blk_f16,0.132200,0.043200,0.093400,16x13x1,0x0x0,128x16x196x1
node_902,flash_attn_f32_f16,0.130800,0.040400,4.704300,208x16x0,16x1x0,128x16x196x1
node_904,kernel_transpose_32_16,0.116600,4.299100,0.078000,512x50x0,1x16x0,2048x196x1x1
node_904,kernel_gemm_noshuffle_q4_0_f32,0.242800,3.980200,0.777200,25x512x1,1x128x1,2048x196x1x1
ffn_inp-14,kernel_add,0.152400,4.086700,0.103400,12544x1x1,64x1x1,2048x196x1x1
ffn_norm-14,kernel_rms_norm_mul,0.155800,3.349800,0.102500,200704x1x1,1024x1x1,2048x196x1x1
ffn_moe_logits-14,kernel_mul_mm_f32_f32_l4_lm,0.148800,2.710400,0.510100,128x4x1,128x1x1,64x196x1x1
ffn_moe_probs-14,kernel_soft_max_4,0.146200,2.835300,0.048500,12544x1x1,64x1x1,64x196x1x1
ffn_moe_argsort-14,kernel_argsort_f32_i32,0.144000,2.317800,0.080400,64x196x1,64x1x1,64x196x1x1
ffn_moe_weights-14,kernel_get_rows_f32,0.136200,1.955300,0.053600,6x196x1,1x1x1,1x6x196x1
ffn_moe_out-14,kernel_moe_combine_f32,0.195400,0.049200,0.227900,512x196x0,64x1x0,2048x196x1x1
ffn_gate-14,kernel_transpose_32_16,0.129000,0.044800,0.089200,512x50x0,1x16x0,2816x196x1x1
ffn_gate-14,kernel_gemm_noshuffle_q4_0_f32,0.094000,0.122200,0.973500,25x704x1,1x128x1,2816x196x1x1
ffn_up-14,kernel_transpose_32_16,0.089000,0.506000,0.081100,512x50x0,1x16x0,2816x196x1x1
ffn_up-14,kernel_gemm_noshuffle_q4_0_f32,0.109800,0.192900,0.972500,25x704x1,1x128x1,2816x196x1x1
ffn_swiglu-14,kernel_swiglu,0.125600,0.040600,0.124400,100352x1x1,512x1x1,2816x196x1x1
ffn_shexp-14,kernel_transpose_32_16,0.073000,0.044200,0.094400,704x50x0,1x16x0,2048x196x1x1
ffn_shexp-14,kernel_gemm_noshuffle_q4_0_f32,0.168600,0.044000,1.050800,25x512x1,1x128x1,2048x196x1x1
ffn_out-14,kernel_add,0.084800,0.620900,0.104200,12544x1x1,64x1x1,2048x196x1x1
l_out-14,kernel_add,0.083400,0.427500,0.104800,12544x1x1,64x1x1,2048x196x1x1
attn_norm-15,kernel_rms_norm_mul,0.075000,0.353800,0.101800,200704x1x1,1024x1x1,2048x196x1x1
q-15,kernel_transpose_32_16,0.409800,0.039400,0.075600,512x50x0,1x16x0,3072x196x1x1
q-15,kernel_gemm_noshuffle_q4_0_f32,0.128600,0.041000,1.036000,25x768x1,1x128x1,3072x196x1x1
q_pe-15,kernel_rope_norm_f32,0.072800,0.808300,0.076800,1024x196x1,64x1x1,64x16x196x1
Qcur-15,kernel_concat_f32,0.088800,0.637300,0.096500,1024x196x1,64x1x1,192x16x196x1
kv_cmpr_pe-15,kernel_transpose_32_16,0.113800,0.040500,0.087500,512x50x0,1x16x0,576x196x1x1
kv_cmpr_pe-15,kernel_gemm_noshuffle_q4_0_f32,0.134000,0.042200,0.470100,25x144x1,1x128x1,576x196x1x1
kv_cmpr-15,kernel_rms_norm_mul,0.073600,0.332700,0.071400,100352x1x1,512x1x1,512x196x1x1
kv-15,kernel_transpose_32_16,0.075600,0.210300,0.053200,128x50x0,1x16x0,4096x196x1x1
kv-15,kernel_gemm_noshuffle_q4_0_f32,0.124600,0.049400,0.375900,25x1024x1,1x128x1,4096x196x1x1
Vcur_cont-15,kernel_cpy_f32_f32,0.071200,0.071600,0.081100,1024x196x1,64x1x1,128x16x196x1
k_pe-15,kernel_rope_norm_f32,0.101000,0.119300,0.048000,64x196x1,64x1x1,64x1x196x1
node_954,kernel_repeat_f32,0.143600,0.042100,0.069400,1024x196x1,64x1x1,64x16x196x1
Kcur-15,kernel_concat_f32,0.133800,0.041400,0.100200,1024x196x1,64x1x1,192x16x196x1
cache_k_l15 (view),kernel_set_rows_f16_i64,0.090000,0.100800,0.089500,200704x1x1,1024x1x1,3072x4096x1x1
cache_v_l15 (view),kernel_set_rows_f16_i64,0.058600,0.042000,0.085100,200704x1x1,1024x1x1,2048x4096x1x1
node_966,flash_attn_blk_f16,0.060200,0.095200,0.093000,16x13x1,0x0x0,128x16x196x1
node_966,flash_attn_f32_f16,0.141000,0.040700,4.676100,208x16x0,16x1x0,128x16x196x1
node_968,kernel_transpose_32_16,0.069000,4.396800,0.078900,512x50x0,1x16x0,2048x196x1x1
node_968,kernel_gemm_noshuffle_q4_0_f32,0.067000,4.303600,0.775500,25x512x1,1x128x1,2048x196x1x1
ffn_inp-15,kernel_add,0.052800,4.830400,0.103800,12544x1x1,64x1x1,2048x196x1x1
ffn_norm-15,kernel_rms_norm_mul,0.052400,4.796500,0.101700,200704x1x1,1024x1x1,2048x196x1x1
ffn_moe_logits-15,kernel_mul_mm_f32_f32_l4_lm,0.069800,4.745700,0.515100,128x4x1,128x1x1,64x196x1x1
ffn_moe_probs-15,kernel_soft_max_4,0.071600,5.054200,0.048000,12544x1x1,64x1x1,64x196x1x1
ffn_moe_argsort-15,kernel_argsort_f32_i32,0.067000,4.861800,0.080400,64x196x1,64x1x1,64x196x1x1
ffn_moe_weights-15,kernel_get_rows_f32,0.061400,4.521100,0.052900,6x196x1,1x1x1,1x6x196x1
ffn_moe_out-15,kernel_moe_combine_f32,0.059600,0.037600,0.210500,512x196x0,64x1x0,2048x196x1x1
ffn_gate-15,kernel_transpose_32_16,0.056800,0.036900,0.089800,512x50x0,1x16x0,2816x196x1x1
ffn_gate-15,kernel_gemm_noshuffle_q4_0_f32,0.068200,0.057300,0.971600,25x704x1,1x128x1,2816x196x1x1
ffn_up-15,kernel_transpose_32_16,0.067400,0.648900,0.081600,512x50x0,1x16x0,2816x196x1x1
ffn_up-15,kernel_gemm_noshuffle_q4_0_f32,0.063200,0.467500,0.968400,25x704x1,1x128x1,2816x196x1x1
ffn_swiglu-15,kernel_swiglu,0.081800,1.115600,0.126400,100352x1x1,512x1x1,2816x196x1x1
ffn_shexp-15,kernel_transpose_32_16,0.081000,0.845900,0.095500,704x50x0,1x16x0,2048x196x1x1
ffn_shexp-15,kernel_gemm_noshuffle_q4_0_f32,0.066200,0.694600,1.049000,25x512x1,1x128x1,2048x196x1x1
ffn_out-15,kernel_add,0.056000,1.393900,0.105300,12544x1x1,64x1x1,2048x196x1x1
l_out-15,kernel_add,0.141200,1.253200,0.105600,12544x1x1,64x1x1,2048x196x1x1
attn_norm-16,kernel_rms_norm_mul,0.052000,1.155700,0.101300,200704x1x1,1024x1x1,2048x196x1x1
q-16,kernel_transpose_32_16,0.077000,0.852300,0.076200,512x50x0,1x16x0,3072x196x1x1
q-16,kernel_gemm_noshuffle_q4_0_f32,0.072800,0.761700,1.071600,25x768x1,1x128x1,3072x196x1x1
q_pe-16,kernel_rope_norm_f32,0.067800,1.426900,0.075600,1024x196x1,64x1x1,64x16x196x1
Qcur-16,kernel_concat_f32,0.079800,1.270000,0.096800,1024x196x1,64x1x1,192x16x196x1
kv_cmpr_pe-16,kernel_transpose_32_16,0.086200,1.190700,0.088800,512x50x0,1x16x0,576x196x1x1
kv_cmpr_pe-16,kernel_gemm_noshuffle_q4_0_f32,0.066200,1.050600,0.469100,25x144x1,1x128x1,576x196x1x1
kv_cmpr-16,kernel_rms_norm_mul,0.062800,1.242500,0.071700,100352x1x1,512x1x1,512x196x1x1
kv-16,kernel_transpose_32_16,0.060800,0.987600,0.053300,128x50x0,1x16x0,4096x196x1x1
kv-16,kernel_gemm_noshuffle_q4_0_f32,0.070800,0.785000,0.366300,25x1024x1,1x128x1,4096x196x1x1
Vcur_cont-16,kernel_cpy_f32_f32,0.069200,0.966500,0.081100,1024x196x1,64x1x1,128x16x196x1
k_pe-16,kernel_rope_norm_f32,0.063600,0.867300,0.046800,64x196x1,64x1x1,64x1x196x1
node_1018,kernel_repeat_f32,0.066600,0.630500,0.069600,1024x196x1,64x1x1,64x16x196x1
Kcur-16,kernel_concat_f32,0.070800,0.542000,0.100700,1024x196x1,64x1x1,192x16x196x1
cache_k_l16 (view),kernel_set_rows_f16_i64,0.164400,0.191300,0.089000,200704x1x1,1024x1x1,3072x4096x1x1
cache_v_l16 (view),kernel_set_rows_f16_i64,0.160200,0.055600,0.085900,200704x1x1,1024x1x1,2048x4096x1x1
node_1030,flash_attn_blk_f16,0.115600,0.060200,0.093000,16x13x1,0x0x0,128x16x196x1
node_1030,flash_attn_f32_f16,0.124000,0.113400,4.666600,208x16x0,16x1x0,128x16x196x1
node_1032,kernel_transpose_32_16,0.103600,4.405800,0.078500,512x50x0,1x16x0,2048x196x1x1
node_1032,kernel_gemm_noshuffle_q4_0_f32,0.109200,4.248900,0.780900,25x512x1,1x128x1,2048x196x1x1
ffn_inp-16,kernel_add,0.106800,4.496300,0.104100,12544x1x1,64x1x1,2048x196x1x1
ffn_norm-16,kernel_rms_norm_mul,0.109200,4.196300,0.102300,200704x1x1,1024x1x1,2048x196x1x1
ffn_moe_logits-16,kernel_mul_mm_f32_f32_l4_lm,0.090600,4.083400,0.511500,128x4x1,128x1x1,64x196x1x1
ffn_moe_probs-16,kernel_soft_max_4,0.097000,4.348500,0.048700,12544x1x1,64x1x1,64x196x1x1
ffn_moe_argsort-16,kernel_argsort_f32_i32,0.107000,4.158900,0.080500,64x196x1,64x1x1,64x196x1x1
ffn_moe_weights-16,kernel_get_rows_f32,0.110800,3.906500,0.053300,6x196x1,1x1x1,1x6x196x1
ffn_moe_out-16,kernel_moe_combine_f32,0.128000,0.128400,0.217500,512x196x0,64x1x0,2048x196x1x1
ffn_gate-16,kernel_transpose_32_16,0.166400,0.058100,0.090800,512x50x0,1x16x0,2816x196x1x1
ffn_gate-16,kernel_gemm_noshuffle_q4_0_f32,0.109400,0.058500,0.971900,25x704x1,1x128x1,2816x196x1x1
ffn_up-16,kernel_transpose_32_16,0.111800,0.226000,0.081600,512x50x0,1x16x0,2816x196x1x1
ffn_up-16,kernel_gemm_noshuffle_q4_0_f32,0.129200,0.316900,0.967300,25x704x1,1x128x1,2816x196x1x1
ffn_swiglu-16,kernel_swiglu,0.099400,0.753000,0.123100,100352x1x1,512x1x1,2816x196x1x1
ffn_shexp-16,kernel_transpose_32_16,0.088400,0.370300,0.095300,704x50x0,1x16x0,2048x196x1x1
ffn_shexp-16,kernel_gemm_noshuffle_q4_0_f32,0.114800,0.310400,1.053700,25x512x1,1x128x1,2048x196x1x1
ffn_out-16,kernel_add,0.189200,0.570400,0.105000,12544x1x1,64x1x1,2048x196x1x1
l_out-16,kernel_add,0.124000,0.140500,0.105300,12544x1x1,64x1x1,2048x196x1x1
attn_norm-17,kernel_rms_norm_mul,0.096600,0.091400,0.103400,200704x1x1,1024x1x1,2048x196x1x1
q-17,kernel_transpose_32_16,0.086800,0.046600,0.076500,512x50x0,1x16x0,3072x196x1x1
q-17,kernel_gemm_noshuffle_q4_0_f32,0.881600,0.350700,1.039100,25x768x1,1x128x1,3072x196x1x1
q_pe-17,kernel_rope_norm_f32,0.099200,0.721400,0.076200,1024x196x1,64x1x1,64x16x196x1
Qcur-17,kernel_concat_f32,0.100400,0.418300,0.096800,1024x196x1,64x1x1,192x16x196x1
kv_cmpr_pe-17,kernel_transpose_32_16,0.089800,0.049200,0.087900,512x50x0,1x16x0,576x196x1x1
kv_cmpr_pe-17,kernel_gemm_noshuffle_q4_0_f32,0.164600,0.051100,0.469300,25x144x1,1x128x1,576x196x1x1
kv_cmpr-17,kernel_rms_norm_mul,0.155200,0.080500,0.071000,100352x1x1,512x1x1,512x196x1x1
kv-17,kernel_transpose_32_16,0.114200,0.046400,0.053100,128x50x0,1x16x0,4096x196x1x1
kv-17,kernel_gemm_noshuffle_q4_0_f32,0.122200,0.046800,0.377000,25x1024x1,1x128x1,4096x196x1x1
Vcur_cont-17,kernel_cpy_f32_f32,0.118800,0.083100,0.080800,1024x196x1,64x1x1,128x16x196x1
k_pe-17,kernel_rope_norm_f32,0.112800,0.049700,0.047000,64x196x1,64x1x1,64x1x196x1
node_1082,kernel_repeat_f32,0.127400,0.052200,0.069500,1024x196x1,64x1x1,64x16x196x1
Kcur-17,kernel_concat_f32,0.130800,0.049500,0.101200,1024x196x1,64x1x1,192x16x196x1
cache_k_l17 (view),kernel_set_rows_f16_i64,0.111400,0.117900,0.089900,200704x1x1,1024x1x1,3072x4096x1x1
cache_v_l17 (view),kernel_set_rows_f16_i64,0.110600,0.046100,0.084000,200704x1x1,1024x1x1,2048x4096x1x1
node_1094,flash_attn_blk_f16,0.123800,0.082500,0.092800,16x13x1,0x0x0,128x16x196x1
node_1094,flash_attn_f32_f16,0.135400,0.046000,4.723500,208x16x0,16x1x0,128x16x196x1
node_1096,kernel_transpose_32_16,0.147800,4.084400,0.078400,512x50x0,1x16x0,2048x196x1x1
node_1096,kernel_gemm_noshuffle_q4_0_f32,0.176600,3.721800,0.777900,25x512x1,1x128x1,2048x196x1x1
ffn_inp-17,kernel_add,0.140200,3.924800,0.104300,12544x1x1,64x1x1,2048x196x1x1
ffn_norm-17,kernel_rms_norm_mul,0.115000,3.675100,0.101600,200704x1x1,1024x1x1,2048x196x1x1
ffn_moe_logits-17,kernel_mul_mm_f32_f32_l4_lm,0.118000,3.256900,0.511700,128x4x1,128x1x1,64x196x1x1
ffn_moe_probs-17,kernel_soft_max_4,0.152000,2.480000,0.048600,12544x1x1,64x1x1,64x196x1x1
ffn_moe_argsort-17,kernel_argsort_f32_i32,0.160200,2.140000,0.080600,64x196x1,64x1x1,64x196x1x1
ffn_moe_weights-17,kernel_get_rows_f32,0.138000,1.417700,0.053400,6x196x1,1x1x1,1x6x196x1
ffn_moe_out-17,kernel_moe_combine_f32,0.189200,0.047600,0.246900,512x196x0,64x1x0,2048x196x1x1
ffn_gate-17,kernel_transpose_32_16,0.147200,0.059300,0.091500,512x50x0,1x16x0,2816x196x1x1
ffn_gate-17,kernel_gemm_noshuffle_q4_0_f32,0.183200,0.057300,0.971200,25x704x1,1x128x1,2816x196x1x1
ffn_up-17,kernel_transpose_32_16,0.183000,0.048600,0.082000,512x50x0,1x16x0,2816x196x1x1
ffn_up-17,kernel_gemm_noshuffle_q4_0_f32,0.157400,0.055300,0.972400,25x704x1,1x128x1,2816x196x1x1
ffn_swiglu-17,kernel_swiglu,0.270000,0.047900,0.124700,100352x1x1,512x1x1,2816x196x1x1
ffn_shexp-17,kernel_transpose_32_16,0.142200,0.049900,0.095900,704x50x0,1x16x0,2048x196x1x1
ffn_shexp-17,kernel_gemm_noshuffle_q4_0_f32,0.152600,0.049400,1.048400,25x512x1,1x128x1,2048x196x1x1
ffn_out-17,kernel_add,0.145200,0.256600,0.105400,12544x1x1,64x1x1,2048x196x1x1
l_out-17,kernel_add,0.189800,0.044600,0.106100,12544x1x1,64x1x1,2048x196x1x1
attn_norm-18,kernel_rms_norm_mul,0.145200,0.042100,0.102000,200704x1x1,1024x1x1,2048x196x1x1
q-18,kernel_transpose_32_16,0.174800,0.044600,0.076800,512x50x0,1x16x0,3072x196x1x1
q-18,kernel_gemm_noshuffle_q4_0_f32,0.136400,0.044200,1.041500,25x768x1,1x128x1,3072x196x1x1
q_pe-18,kernel_rope_norm_f32,0.123200,0.742500,0.076300,1024x196x1,64x1x1,64x16x196x1
Qcur-18,kernel_concat_f32,0.155200,0.450400,0.097700,1024x196x1,64x1x1,192x16x196x1
kv_cmpr_pe-18,kernel_transpose_32_16,0.125200,0.247900,0.087800,512x50x0,1x16x0,576x196x1x1
kv_cmpr_pe-18,kernel_gemm_noshuffle_q4_0_f32,0.275000,0.046300,0.470000,25x144x1,1x128x1,576x196x1x1
kv_cmpr-18,kernel_rms_norm_mul,0.120600,0.179000,0.071400,100352x1x1,512x1x1,512x196x1x1
kv-18,kernel_transpose_32_16,0.194200,0.046000,0.053500,128x50x0,1x16x0,4096x196x1x1
kv-18,kernel_gemm_noshuffle_q4_0_f32,0.331200,0.290700,0.370700,25x1024x1,1x128x1,4096x196x1x1
Vcur_cont-18,kernel_cpy_f32_f32,0.155600,0.116100,0.080500,1024x196x1,64x1x1,128x16x196x1
k_pe-18,kernel_rope_norm_f32,0.222600,0.050000,0.046900,64x196x1,64x1x1,64x1x196x1
node_1146,kernel_repeat_f32,0.210800,0.052400,0.069500,1024x196x1,64x1x1,64x16x196x1
Kcur-18,kernel_concat_f32,0.367600,0.290200,0.104900,1024x196x1,64x1x1,192x16x196x1
cache_k_l18 (view),kernel_set_rows_f16_i64,0.294800,0.052100,0.088700,200704x1x1,1024x1x1,3072x4096x1x1
cache_v_l18 (view),kernel_set_rows_f16_i64,0.142000,0.236700,0.088100,200704x1x1,1024x1x1,2048x4096x1x1
node_1158,flash_attn_blk_f16,0.274600,0.053400,0.092000,16x13x1,0x0x0,128x16x196x1
node_1158,flash_attn_f32_f16,0.154600,0.054100,4.713200,208x16x0,16x1x0,128x16x196x1
node_1160,kernel_transpose_32_16,0.117400,3.289000,0.079400,512x50x0,1x16x0,2048x196x1x1
node_1160,kernel_gemm_noshuffle_q4_0_f32,0.103200,2.830700,0.780600,25x512x1,1x128x1,2048x196x1x1
ffn_inp-18,kernel_add,0.123200,3.075200,0.104600,12544x1x1,64x1x1,2048x196x1x1
ffn_norm-18,kernel_rms_norm_mul,0.125200,2.369100,0.101400,200704x1x1,1024x1x1,2048x196x1x1
ffn_moe_logits-18,kernel_mul_mm_f32_f32_l4_lm,0.119400,2.066200,0.513600,128x4x1,128x1x1,64x196x1x1
ffn_moe_probs-18,kernel_soft_max_4,0.128200,1.653900,0.048600,12544x1x1,64x1x1,64x196x1x1
ffn_moe_argsort-18,kernel_argsort_f32_i32,0.110400,1.166300,0.080700,64x196x1,64x1x1,64x196x1x1
ffn_moe_weights-18,kernel_get_rows_f32,0.125600,0.811100,0.053200,6x196x1,1x1x1,1x6x196x1
ffn_moe_out-18,kernel_moe_combine_f32,0.067200,0.042400,0.234600,512x196x0,64x1x0,2048x196x1x1
ffn_gate-18,kernel_transpose_32_16,0.263000,0.043800,0.089700,512x50x0,1x16x0,2816x196x1x1
ffn_gate-18,kernel_gemm_noshuffle_q4_0_f32,0.077600,0.044500,0.970200,25x704x1,1x128x1,2816x196x1x1
ffn_up-18,kernel_transpose_32_16,0.058600,0.610200,0.081200,512x50x0,1x16x0,2816x196x1x1
ffn_up-18,kernel_gemm_noshuffle_q4_0_f32,0.081400,0.094800,0.968200,25x704x1,1x128x1,2816x196x1x1
ffn_swiglu-18,kernel_swiglu,0.086600,0.557000,0.124900,100352x1x1,512x1x1,2816x196x1x1
ffn_shexp-18,kernel_transpose_32_16,0.061600,0.048500,0.094600,704x50x0,1x16x0,2048x196x1x1
ffn_shexp-18,kernel_gemm_noshuffle_q4_0_f32,0.064400,0.043300,1.049000,25x512x1,1x128x1,2048x196x1x1
ffn_out-18,kernel_add,0.077600,0.394000,0.104600,12544x1x1,64x1x1,2048x196x1x1
l_out-18,kernel_add,0.064000,0.212500,0.105400,12544x1x1,64x1x1,2048x196x1x1
attn_norm-19,kernel_rms_norm_mul,0.070600,0.066500,0.101700,200704x1x1,1024x1x1,2048x196x1x1
q-19,kernel_transpose_32_16,0.077800,0.040600,0.075500,512x50x0,1x16x0,3072x196x1x1
q-19,kernel_gemm_noshuffle_q4_0_f32,0.063200,0.044800,1.035300,25x768x1,1x128x1,3072x196x1x1
q_pe-19,kernel_rope_norm_f32,0.059800,0.776000,0.076500,1024x196x1,64x1x1,64x16x196x1
Qcur-19,kernel_concat_f32,0.063200,0.663400,0.096400,1024x196x1,64x1x1,192x16x196x1
kv_cmpr_pe-19,kernel_transpose_32_16,0.057400,0.493600,0.086800,512x50x0,1x16x0,576x196x1x1
kv_cmpr_pe-19,kernel_gemm_noshuffle_q4_0_f32,0.059800,0.429000,0.467300,25x144x1,1x128x1,576x196x1x1
kv_cmpr-19,kernel_rms_norm_mul,0.090200,0.445000,0.071800,100352x1x1,512x1x1,512x196x1x1
